"","X","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"932",10764,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs221",0,"101","2",0.522,NA,"msats302"
"933",10765,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs240",0,"101","2",0.889,NA,"msats302"
"934",10766,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs248",0,"101","2",0.888,NA,"msats302"
"935",10767,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs260",0,"101","2",0.398,NA,"msats302"
"936",10768,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs275",0,"101","2",0.564,NA,"msats302"
"937",10769,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs282",0,"101","2",0.636,NA,"msats302"
"938",10770,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs328",0,"101","2",0.568,NA,"msats302"
"939",10771,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs333",0,"101","2",0.336,NA,"msats302"
"940",10772,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Ra6",1,"101","2",0.384,NA,"msats302"
"941",10773,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca20",0,"101","2",0.177,NA,"msats302"
"942",10774,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca22",0,"100","2",0.725,NA,"msats302"
"943",10775,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca43",0,"101","2",0.583,NA,"msats302"
"944",10776,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca64",0,"101","2",0.774,NA,"msats302"
"945",10777,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca91",0,"101","2",0.573,NA,"msats302"
"946",10778,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca107",0,"101","2",0.781,NA,"msats302"
"947",10779,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs55",0,"101","2",0.297,NA,"msats302"
"948",10780,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs137",0,"99","2",0.72,NA,"msats302"
"949",10781,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs221",0,"101","2",0.803,NA,"msats302"
"950",10782,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs240",0,"100","2",0.892,NA,"msats302"
"951",10783,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs248",0,"101","2",0.877,NA,"msats302"
"952",10784,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs260",0,"101","2",0.394,NA,"msats302"
"953",10785,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs275",0,"101","2",0.632,NA,"msats302"
"954",10786,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs282",0,"101","2",0.684,NA,"msats302"
"955",10787,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs328",0,"101","2",0.559,NA,"msats302"
"956",10788,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs333",0,"101","2",0.695,NA,"msats302"
"957",10789,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Ra6",1,"101","2",0.355,NA,"msats302"
"958",10790,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca20",0,"97","2",0.174,NA,"msats302"
"959",10791,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca22",0,"97","2",0.752,NA,"msats302"
"960",10792,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca43",0,"97","2",0.56,NA,"msats302"
"961",10793,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca64",0,"97","2",0.77,NA,"msats302"
"962",10794,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca91",0,"97","2",0.562,NA,"msats302"
"963",10795,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca107",0,"97","2",0.8,NA,"msats302"
"964",10796,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs55",0,"97","2",0.251,NA,"msats302"
"965",10797,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs137",0,"97","2",0.682,NA,"msats302"
"966",10798,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs221",0,"97","2",0.797,NA,"msats302"
"967",10799,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs240",0,"97","2",0.907,NA,"msats302"
"968",10800,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs248",0,"97","2",0.869,NA,"msats302"
"969",10801,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs260",0,"97","2",0.357,NA,"msats302"
"970",10802,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs275",0,"97","2",0.595,NA,"msats302"
"971",10803,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs282",0,"97","2",0.655,NA,"msats302"
"972",10804,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs328",0,"97","2",0.546,NA,"msats302"
"973",10805,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs333",0,"97","2",0.33,NA,"msats302"
"974",10806,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Ra6",1,"97","2",0.384,NA,"msats302"
"975",10807,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Lca20",0,"93","2",0.19,NA,"msats302"
"976",10808,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Lca22",0,"93","2",0.751,NA,"msats302"
"977",10809,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Lca43",0,"93","2",0.597,NA,"msats302"
"978",10810,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Lca64",0,"93","2",0.789,NA,"msats302"
"979",10811,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Lca91",0,"93","2",0.577,NA,"msats302"
"980",10812,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Lca107",0,"93","2",0.776,NA,"msats302"
"981",10813,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs55",0,"93","2",0.271,NA,"msats302"
"982",10814,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs137",0,"93","2",0.732,NA,"msats302"
"983",10815,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs221",0,"93","2",0.766,NA,"msats302"
"984",10816,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs240",0,"92","2",0.902,NA,"msats302"
"985",10817,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs248",0,"93","2",0.872,NA,"msats302"
"986",10818,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs260",0,"93","2",0.305,NA,"msats302"
"987",10819,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs275",0,"93","2",0.609,NA,"msats302"
"988",10820,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs282",0,"93","2",0.599,NA,"msats302"
"989",10821,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs328",0,"92","2",0.547,NA,"msats302"
"990",10822,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Prs333",0,"93","2",0.382,NA,"msats302"
"991",10823,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","North Carolina",33.780393,-77.375808,NA,"2008-2011",1,"Ra6",1,"92","2",0.392,NA,"msats302"
"992",10824,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Lca20",0,"46","2",0.198,NA,"msats302"
"993",10825,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Lca22",0,"46","2",0.761,NA,"msats302"
"994",10826,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Lca43",0,"46","2",0.589,NA,"msats302"
"995",10827,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Lca64",0,"46","2",0.736,NA,"msats302"
"996",10828,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Lca91",0,"46","2",0.557,NA,"msats302"
"997",10829,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Lca107",0,"46","2",0.767,NA,"msats302"
"998",10830,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs55",0,"46","2",0.255,NA,"msats302"
"999",10831,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs137",0,"46","2",0.676,NA,"msats302"
"1000",10832,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs221",0,"46","2",0.771,NA,"msats302"
"1001",10833,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs240",0,"46","2",0.875,NA,"msats302"
"1002",10834,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs248",0,"46","2",0.879,NA,"msats302"
"1003",10835,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs260",0,"46","2",0.393,NA,"msats302"
"1004",10836,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs275",0,"45","2",0.68,NA,"msats302"
"1005",10837,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs282",0,"46","2",0.693,NA,"msats302"
"1006",10838,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs328",0,"46","2",0.563,NA,"msats302"
"1007",10839,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Prs333",0,"46","2",0.414,NA,"msats302"
"1008",10840,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Panama City",29.240216,-86.152725,NA,"2008-2011",1,"Ra6",1,"46","2",0.409,NA,"msats302"
"1009",10841,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Lca20",0,"48","2",0.196,NA,"msats302"
"1010",10842,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Lca22",0,"47","2",0.693,NA,"msats302"
"1011",10843,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Lca43",0,"48","2",0.56,NA,"msats302"
"1012",10844,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Lca64",0,"48","2",0.713,NA,"msats302"
"1013",10845,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Lca91",0,"47","2",0.627,NA,"msats302"
"1014",10846,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Lca107",0,"48","2",0.775,NA,"msats302"
"1015",10847,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs55",0,"48","2",0.193,NA,"msats302"
"1016",10848,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs137",0,"47","2",0.694,NA,"msats302"
"1017",10849,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs221",0,"48","2",0.807,NA,"msats302"
"1018",10850,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs240",0,"47","2",0.902,NA,"msats302"
"1019",10851,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs248",0,"48","2",0.88,NA,"msats302"
"1020",10852,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs260",0,"48","2",0.379,NA,"msats302"
"1021",10853,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs275",0,"48","2",0.603,NA,"msats302"
"1022",10854,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs282",0,"48","2",0.565,NA,"msats302"
"1023",10855,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs328",0,"48","2",0.516,NA,"msats302"
"1024",10856,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Prs333",0,"46","2",0.401,NA,"msats302"
"1025",10857,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Sarasota",27.243185,-82.911466,NA,"2008-2011",1,"Ra6",1,"48","2",0.506,NA,"msats302"
"1026",10858,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Lca20",0,"84","2",0.179,NA,"msats302"
"1027",10859,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Lca22",0,"84","2",0.726,NA,"msats302"
"1028",10860,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Lca43",0,"85","2",0.581,NA,"msats302"
"1029",10861,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Lca64",0,"84","2",0.791,NA,"msats302"
"1030",10862,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Lca91",0,"85","2",0.565,NA,"msats302"
"1031",10863,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Lca107",0,"84","2",0.801,NA,"msats302"
"1032",10864,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs55",0,"84","2",0.265,NA,"msats302"
"1033",10865,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs137",0,"85","2",0.68,NA,"msats302"
"1034",10866,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs221",0,"84","2",0.772,NA,"msats302"
"1035",10867,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs240",0,"81","2",0.901,NA,"msats302"
"1036",10868,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs248",0,"84","2",0.868,NA,"msats302"
"1037",10869,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs260",0,"85","2",0.397,NA,"msats302"
"1038",10870,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs275",0,"85","2",0.579,NA,"msats302"
"1039",10871,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs282",0,"85","2",0.66,NA,"msats302"
"1040",10872,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs328",0,"84","2",0.567,NA,"msats302"
"1041",10873,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Prs333",0,"85","2",0.277,NA,"msats302"
"1042",10874,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","South Carolina",32.63441,-79.114852,NA,"2008-2011",1,"Ra6",1,"85","2",0.401,NA,"msats302"
"1043",10875,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Lca107",0,"375","2",0.796,NA,"msats304"
"1044",10876,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Lca20",0,"373","2",0.172,NA,"msats304"
"1045",10877,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Lca22",0,"376","2",0.712,NA,"msats304"
"1046",10878,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Lca43",0,"340","2",0.53,NA,"msats304"
"1047",10879,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Lca64",0,"377","2",0.764,NA,"msats304"
"1048",10880,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Lca91",0,"375","2",0.58,NA,"msats304"
"1049",10881,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Prs221",0,"376","2",0.792,NA,"msats304"
"1050",10882,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Prs229",0,"376","2",0.486,NA,"msats304"
"1051",10883,"Lutjanus campechanus","Northern red snapper","Saillant & Gold 2006 Fish Bull",0,"USA","Dauphin Island, AL 1995",30.1893,-87.4375,NA,"1995",1,"Prs240",0,"372","2",0.85,NA,"msats304"
